,person_age,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,person_gender_female,person_gender_male,person_education_Associate,person_education_Bachelor,person_education_Doctorate,person_education_High School,person_education_Master,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,previous_loan_defaults_on_file_No,previous_loan_defaults_on_file_Yes,loan_status
10,0.0002022583743155367,0.946799030858434,0.0,0.32177468641108115,9.533724280236888e-05,3.1258112394219313e-06,3.677424987555213e-05,0.005709202293179468,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
11,0.0015130834042152766,0.9448125085464248,0.0,0.3242321580461307,0.0006218052275418018,2.44975408301521e-05,0.00014410318135383586,0.046905585530673574,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
12,0.0001915460005418125,0.9565640705318516,2.4984260940236415e-05,0.2914830443027582,6.579188714262255e-05,2.498426094023641e-06,1.665617396015761e-05,0.004771993839585155,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
13,0.0001921377425829564,0.9659577210094608,0.0,0.25864696116936436,0.0001359005033115603,1.9952765575922397e-06,2.9559652705070215e-05,0.005232058528797428,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
14,0.00016045988319213824,0.9697218627800362,0.0,0.24417808311847125,5.511448161816923e-05,1.7441291651319376e-06,2.7906066642111002e-05,0.004067309213087678,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
15,3.822885416542053e-05,0.9987554090571177,8.310620470743593e-06,0.04986372282446156,1.7701621602683855e-05,8.310620470743594e-08,4.986372282446155e-06,0.0011136231430796415,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
16,0.00015424812049493315,0.9720515360390042,0.0,0.23472540075315915,5.298087616999878e-05,1.6095456051645198e-06,2.682576008607533e-05,0.004446369734266986,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
17,0.0001970167820709282,0.9539809566285741,0.0,0.29980814662967337,0.0001713189409312419,2.65544358443425e-06,3.4263788186248385e-05,0.005944767250314094,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
18,0.00016307253304451787,0.9687075671654951,0.0,0.24815385463296197,0.00012939450991575875,1.843428634416289e-06,2.836044052948137e-05,0.0050268880838505725,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
19,0.001665990590531652,0.9914726501901494,6.94162746054855e-05,0.12147848055959963,0.0007628848579142856,8.32995295265826e-06,0.000138832549210971,0.04713365045712466,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
20,0.00012573931380347814,0.9843778807595654,0.0,0.1760350393248694,3.7671498415522056e-05,9.053230593850426e-07,2.0118290208556503e-05,0.003440227625663162,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
21,0.00014757427684537636,0.9786653802699454,2.3611884295260215e-05,0.20542339336876386,9.899282490787845e-05,1.2396239255011613e-06,1.1805942147630107e-05,0.0039077668508655655,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
22,0.00025509353967953936,0.9189744766955406,0.0,0.39423547041383356,0.00020384292852574097,4.985919184645542e-06,4.638064357809807e-05,0.00801225617811644,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
23,0.001719219788325282,0.9932792327049317,0.0,0.10745123677033012,0.0005222130107038044,7.879757363157542e-06,0.00021490247354066024,0.04298049470813205,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
24,0.00021324340642402934,0.9442805751740427,9.692882110183153e-06,0.329073347640718,0.00014093450588206302,3.392508738564103e-06,3.877152844073261e-05,0.006697781538136558,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
25,0.00027025593244652305,0.9283629099453624,0.0,0.3716019071139692,0.00014278521764257967,4.504265540775384e-06,3.378199155581538e-05,0.007364474159167752,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
26,0.0013985394139103165,0.9515395783786,0.0,0.30468180088760466,0.0011814328191794767,2.13110767833953e-05,0.0001997913448443309,0.041689793957517055,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
27,0.0016000840254414646,0.9943478685058632,0.0,0.09739641893991523,0.00064838187465715,6.956887067136803e-06,0.00020870661201410407,0.04222830449752039,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
28,0.0002807780907361128,0.9248596327105276,1.1699087114004701e-05,0.3802203312051528,0.00011687388026890696,4.796625716741927e-06,3.50972613420141e-05,0.00818936097980329,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
29,0.0013528789110464254,0.9655690056554201,0.0,0.25769122115170007,0.0008271888198969572,1.7394157427739755e-05,0.00012884561057585004,0.03562581132422253,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
30,0.0013996651820602363,0.9902964416690948,0.0,0.1333014459104987,0.0007411560392623727,8.664593984182416e-06,0.00019995216886574806,0.03925727582064187,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
31,0.00016852195080668952,0.9764498873641204,6.740878032267581e-06,0.21570809703256258,4.462461257361139e-05,1.4829931670988677e-06,1.3481756064535162e-05,0.003950154526908802,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
32,0.0002188970747731322,0.9652098129756054,1.683823652101017e-05,0.2614136219886829,0.00011929890575135705,2.273161930336373e-06,2.5257354781515254e-05,0.0057334195354039625,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
33,6.776659613570057e-05,0.9978360214597366,8.131991536284069e-06,0.06573359825162955,3.7542694259178115e-05,1.8974646917996162e-07,8.131991536284069e-06,0.0015369464003576888,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
34,7.199008236440735e-05,0.9997650376850289,2.7688493217079753e-06,0.021597024709322208,3.7351777349840586e-05,5.5376986434159504e-08,1.1075397286831901e-05,0.0018523601962226353,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
35,0.0013665985010043048,0.9859032042959628,0.0,0.16269029773860771,0.0004887216544067776,1.1062940246225325e-05,0.00026030447638177235,0.039045671457265854,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
36,0.00033295864135135506,0.890936786321435,0.0,0.454034510933666,0.0002783231552023373,7.718586685872323e-06,3.0268967395577733e-05,0.009171497120860054,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
37,0.00028709291973752195,0.9333630064766619,3.5886614967190244e-05,0.3588661496719024,0.00017393046054098202,4.545637895844097e-06,3.5886614967190244e-05,0.006962003303634907,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
38,0.0002614636762469047,0.9494791939230096,4.183418819950475e-05,0.31375641149628564,0.0001766448596724088,3.451320526459142e-06,4.183418819950475e-05,0.006787597035369646,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
39,0.00025040693436597056,0.945133755619316,0.0,0.32661774047735287,0.00011986871075518851,3.810540305569117e-06,4.354903206364705e-05,0.006554129325578881,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
40,0.0003200116101548704,0.9293014077508914,6.1540694260552e-05,0.36924416556331197,0.00022142341794946608,4.92325554084416e-06,2.4616277704220797e-05,0.007581813532900006,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
41,0.001568541581676269,0.985697672285062,0.0,0.16338974809127801,0.0008293663613113272,1.1110502870206907e-05,0.0001960676977095336,0.04123957241823857,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
42,7.185361488399403e-05,0.9984695416262636,1.3818002862306543e-05,0.05527201144922617,2.177717251099511e-05,1.6581603434767852e-07,1.1054402289845234e-05,0.0018903027915635352,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
43,6.347280573633649e-05,0.9977566302415326,0.0,0.06692241474374608,5.356552866705614e-05,1.9317810441493716e-07,5.519374411855347e-06,0.0017579207501759282,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
44,7.205825262272445e-05,0.9996142521524713,1.3857356273600856e-05,0.02771471254720171,2.876787162399538e-05,8.314413764160513e-08,1.1085885018880685e-05,0.0017986848443133912,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
45,7.185449898261915e-05,0.9976085184326504,1.3818172881272913e-05,0.06909086440636457,4.236651805398275e-05,1.934544203378208e-07,8.290903728763748e-06,0.0019207260304969348,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
46,6.911944768290594e-05,0.9987594303505468,5.529555814632475e-06,0.049766002331692274,4.5480596575352105e-05,1.3823889536581187e-07,8.294333721948712e-06,0.0017141623025360671,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
47,0.0002531377917272414,0.9563740492833432,1.9472137825172417e-05,0.29208206737758624,7.29231561552707e-05,3.0181813629017243e-06,2.9208206737758625e-05,0.006055834863628621,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
48,0.0002551387272319476,0.9374956559989172,0.0,0.34791644622538304,0.00014716865675333703,4.290969503446391e-06,3.4791644622538304e-05,0.007480203593845735,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
49,0.00023203982449907976,0.963473974363352,1.784921726915998e-05,0.26773825903739973,5.908090916091954e-05,2.4988904176823975e-06,2.6773825903739973e-05,0.005836694047015314,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
50,0.00024171227191758347,0.9532427010303066,2.0142689326465288e-05,0.30214033989697936,0.00011088550474219141,3.2228302922344465e-06,4.0285378652930576e-05,0.00628451906985717,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
51,0.0002318620453297866,0.953154625475275,1.0080958492599418e-05,0.30242875477798253,0.00018770744713220118,3.2259067176318137e-06,3.0242875477798254e-05,0.005746146340781668,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
52,0.0001997704518133435,0.9654384795829813,2.605701545391437e-05,0.26057015453914373,0.0001322827817877053,2.345131390852294e-06,2.605701545391437e-05,0.005628315338045504,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
53,0.00019003729698100166,0.9687770900444542,0.0,0.24787473519261088,8.799553099337686e-05,2.1482477050026277e-06,1.6524982346174057e-05,0.005387144244852743,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
54,0.00016885354777582495,0.9792492649711192,2.0262425733098992e-05,0.20262425733098993,5.335772109716068e-05,1.4183698013169293e-06,2.701656764413199e-05,0.0037755653282674456,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
55,7.708686286571687e-05,0.9995586668656817,2.075415538692377e-05,0.029648793409891103,4.73194742821862e-05,8.89463802296733e-08,8.89463802296733e-06,0.0018471198294362156,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
56,7.780573765267789e-05,0.9982057186866596,5.985056742513684e-06,0.059850567425136836,3.435422570202854e-05,1.795517022754105e-07,8.977585113770525e-06,0.0018015020794966187,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
57,6.860927191159905e-05,0.9945331585241396,2.983011822243437e-06,0.10440541377852029,3.284296016290024e-05,2.9830118222434373e-07,1.1932047288973747e-05,0.0018166541997462532,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
58,0.00015855463735192746,0.9817259191846763,6.342185494077099e-06,0.19026556482231297,4.623453225182205e-05,1.2050152438746488e-06,2.5368741976308395e-05,0.0036340722881061777,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
59,0.0015643104565014787,0.9926201642525425,6.517960235422828e-05,0.1140643041198995,0.0007176274219200533,7.169756258965111e-06,0.00019553880706268484,0.04112832908551804,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
60,0.00013030838413689405,0.9825128060698823,0.0,0.1861548344812772,3.7168915284761686e-05,1.1789806183814224e-06,2.4820644597503625e-05,0.00386581539606119,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
61,6.641469798217071e-05,0.9993419605377227,0.0,0.03622619889936585,3.495828193788804e-05,1.2075399633121948e-07,6.037699816560974e-06,0.0018173476447848533,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
62,8.211620116312453e-05,0.9994994506649756,1.894989257610566e-05,0.031583154293509434,3.477305287715388e-05,9.47494628805283e-08,1.2633261717403774e-05,0.0018286646335941962,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
63,9.299329913562344e-05,0.9956643749172585,0.0,0.09299329913562344,5.8399791857171516e-05,3.347758768882444e-07,7.4394639308498755e-06,0.0021648840038773136,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
64,0.00024437193964063603,0.9462859049966101,0.0,0.32323742925193216,0.00017761396885698953,3.776657248991648e-06,3.332344631463218e-05,0.0077754708067475095,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
65,0.0014566207605959214,0.9940112490375713,0.0,0.09931505185881283,0.0009825569130565215,6.621003457254189e-06,0.00019863010371762565,0.04555250378590882,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
66,8.27103309441298e-05,0.9960232545618094,9.543499724322671e-06,0.08907266409367826,3.4961020656768714e-05,2.863049917296801e-07,9.543499724322671e-06,0.0019309681108879537,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
67,7.997615635380701e-05,0.9979488770753123,0.0,0.06398092508304562,4.613024698487589e-05,1.9194277524913684e-07,6.398092508304562e-06,0.0021145695739946575,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
68,7.816376974557158e-05,0.9995094351502785,1.628411869699408e-05,0.031265507898228635,2.2765197938397724e-05,9.770471218196448e-08,6.513647478797632e-06,0.0018303349415421345,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
69,8.273414888691244e-05,0.9965692263683705,0.0,0.08273414888691244,4.464334673937795e-05,2.647492764381198e-07,1.323746382190599e-05,0.0021974189944363944,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
70,0.001616422156152562,0.9803277092634057,6.465688624610248e-05,0.19397065873830743,0.0007118723175695883,1.2931377249220497e-05,0.00019397065873830743,0.036466483842801795,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
71,0.0002952779150309986,0.9266626277077367,0.0,0.37580825549399827,0.0001477731747496043,5.502906598304974e-06,2.6843446820999874e-05,0.008026190599478962,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
72,0.0013454487614578555,0.9807040091254948,0.0,0.19220696592255077,0.000871978935401972,1.2813797728170051e-05,0.00019220696592255076,0.035686426672953596,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
73,0.00027384044877236467,0.9427612284844414,0.0,0.33337098111418306,9.405824110007309e-05,4.167137263927288e-06,2.3812212936727365e-05,0.008060434079082213,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
74,0.00024434621971443094,0.9647352630217382,3.759172610991245e-05,0.26314208276938716,7.039050714081107e-05,2.5374415124190906e-06,2.819379458243434e-05,0.006484572753959898,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
75,0.0015838003028541723,0.9276805696986996,6.0915396263622015e-05,0.37158391720809425,0.00045747462593980127,2.4366158505448807e-05,0.00018274618879086604,0.03648832236190958,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
76,0.0001996646653973021,0.9671574878513134,0.0,0.25411866505111175,8.993985609487562e-05,2.359673318331752e-06,2.722699982690483e-05,0.005481702631816839,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
77,0.001326291275399583,0.9632664063044972,0.0,0.2652582550799166,0.0008513526853517324,1.768388367199444e-05,0.0002526269095999206,0.041872910266186836,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
78,0.0013615809610369937,0.9550871541237677,0.00018567013105049915,0.29397770749662366,0.000441894911900188,1.9185913541884914e-05,0.00012378008736699944,0.03719591625378333,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
79,0.00023039767936212127,0.963177498573348,9.599903306755053e-06,0.2687972925891415,0.0001535024538750133,2.6879729258914152e-06,3.839961322702021e-05,0.006086338696482703,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
80,7.960474624528829e-05,0.9982136661360733,6.633728853774025e-06,0.05970355968396623,4.3052900260993425e-05,1.9901186561322075e-07,9.950593280661037e-06,0.0022256160304411853,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
81,0.0004789536221391864,0.9998689032846783,0.0004157583525513771,0.01596512073797288,4.51347267529775e-05,6.652133640822033e-08,9.97820046123305e-06,0.0026242667213042924,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
82,0.00020119204180745447,0.9742684386117622,8.047681672298179e-06,0.225335086824349,0.00010212508042146388,1.8509667846285812e-06,2.4143045016894535e-05,0.005005658000169467,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
83,0.00019078295034585864,0.9786578328279946,7.3378057825330254e-06,0.2054585619109247,6.530647146454392e-05,1.5409392143319352e-06,1.4675611565066051e-05,0.0039477395110027675,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
